Date,Total Transaction #,Total Transaction Fee (USD),Fee per Transaction (USD),Close Price (USD),Fee %
11/21/12,41245,387.4510596,0.009393892,11.77,0.0798%
11/20/12,37561,333.3149207,0.008873963,11.73,0.0757%
11/19/12,35160,318.8767497,0.009069305,11.8,0.0769%
11/18/12,33144,301.0576226,0.009083322,11.65,0.0780%
11/17/12,34273,329.5466557,0.009615343,11.79,0.0816%
11/16/12,37286,381.8386822,0.010240806,11.75,0.0872%
11/15/12,37743,328.5367614,0.008704575,11.2,0.0777%
11/14/12,29221,251.0032041,0.008589823,10.95,0.0784%
11/13/12,24841,205.0932178,0.008256238,10.95,0.0754%
11/12/12,24652,203.5581961,0.008257269,11.01,0.0750%
11/11/12,23728,196.0407943,0.008262002,10.87,0.0760%
11/10/12,26595,234.7541871,0.008827005,10.89,0.0811%
11/9/12,26851,227.6844369,0.008479551,10.82,0.0784%
11/8/12,34985,305.3554799,0.008728183,10.93,0.0799%
11/7/12,37442,329.2288197,0.008793035,10.92,0.0805%
11/6/12,28059,250.3012953,0.008920535,10.9,0.0818%
11/5/12,32202,281.6119765,0.00874517,10.75,0.0814%
11/4/12,22692,193.0169917,0.008505949,10.8,0.0788%
11/3/12,25264,218.2076837,0.0086371,10.64,0.0812%
11/2/12,27498,282.2910922,0.010265877,10.47,0.0981%
11/1/12,25458,248.5364642,0.009762608,10.57,0.0924%
10/31/12,28602,257.4866317,0.0090024,11.2,0.0804%
10/30/12,29930,252.6028274,0.008439787,10.89,0.0775%
10/29/12,19144,165.3181824,0.008635509,10.6,0.0815%
10/28/12,17381,136.2571944,0.007839434,10.7,0.0733%
10/27/12,17488,149.1762836,0.008530208,10.26,0.0831%
10/26/12,22540,186.5826787,0.008277847,10.17,0.0814%
10/25/12,28126,213.9217987,0.007605838,10.86,0.0700%
10/24/12,33568,262.4876308,0.007819579,11.65,0.0671%
10/23/12,40115,292.4595479,0.007290528,11.65,0.0626%
10/22/12,35647,272.8351027,0.007653803,11.71,0.0654%
10/21/12,39774,262.7721523,0.006606631,11.63,0.0568%
10/20/12,27673,196.6509211,0.007106238,11.74,0.0605%
10/19/12,28470,206.8653852,0.007266083,11.74,0.0619%
10/18/12,28432,217.2140996,0.007639776,11.94,0.0640%
10/17/12,32774,802.0518095,0.024472198,11.81,0.2072%
10/16/12,33464,311.3164122,0.009303025,11.85,0.0785%
10/15/12,29690,230.8560842,0.00777555,11.84,0.0657%
10/14/12,26981,196.4113124,0.007279616,11.74,0.0620%
10/13/12,37278,298.0448411,0.007995194,11.86,0.0674%
10/12/12,24200,230.5862408,0.009528357,12,0.0794%
10/11/12,30081,306.6367109,0.010193701,12.03,0.0847%
10/10/12,32255,274.3528941,0.008505748,12.12,0.0702%
10/9/12,35903,307.8790901,0.008575303,11.9,0.0721%
10/8/12,38366,352.5614041,0.009189423,11.78,0.0780%
10/7/12,31676,296.1073712,0.009348004,11.8,0.0792%
10/6/12,35662,304.8988921,0.008549686,12.51,0.0683%
10/5/12,34409,355.114179,0.010320386,12.69,0.0813%
10/4/12,29518,1689.549148,0.057237928,12.85,0.4454%
10/3/12,32185,308.248599,0.009577399,12.89,0.0743%
10/2/12,28543,328.9250881,0.011523844,12.84,0.0897%
10/1/12,23803,187.8691696,0.007892668,12.4,0.0637%
9/30/12,21143,154.3305263,0.007299367,12.4,0.0589%
9/29/12,26409,185.740367,0.007033222,12.36,0.0569%
9/28/12,29898,721.5861252,0.02413493,12.39,0.1948%
9/27/12,30194,221.2134093,0.007326403,12.31,0.0595%
9/26/12,31886,225.9333871,0.007085661,12.27,0.0577%
9/25/12,23775,210.1998334,0.008841213,12.2,0.0725%
9/24/12,31279,336.0427609,0.010743398,12.1,0.0888%
9/23/12,24195,186.8235904,0.007721578,12.19,0.0633%
9/22/12,23847,195.4520273,0.008196085,12.24,0.0670%
9/21/12,29957,370.7978173,0.012377669,12.37,0.1001%
9/20/12,33825,262.4934796,0.007760339,12.28,0.0632%
9/19/12,32119,283.4711174,0.008825652,12.57,0.0702%
9/18/12,31313,239.8111619,0.007658518,12.25,0.0625%
9/17/12,25423,173.3383609,0.006818171,11.89,0.0573%
9/16/12,27351,172.3664,0.006302015,11.87,0.0531%
9/15/12,30340,188.8931488,0.006225878,11.75,0.0530%
9/14/12,35146,251.5119306,0.007156204,11.67,0.0613%
9/13/12,27899,229.3469477,0.008220615,11.4,0.0721%
9/12/12,30406,261.7907263,0.008609838,11.36,0.0758%
9/11/12,37813,327.2228729,0.008653714,11.33,0.0764%
9/10/12,32055,248.7796647,0.007761025,11.17,0.0695%
9/9/12,30076,229.1918055,0.007620422,11.02,0.0692%
9/8/12,34359,268.1828275,0.007805315,11.04,0.0707%
9/7/12,32477,211.707591,0.006518693,11,0.0593%
9/6/12,44218,317.9110103,0.007189629,11.18,0.0643%
9/5/12,41414,266.4163857,0.006433003,11,0.0585%
9/4/12,36940,324.1492984,0.008775022,10.38,0.0845%
9/3/12,41066,388.0154629,0.009448582,10.53,0.0897%
9/2/12,31268,324.7161893,0.010384936,10.2,0.1018%
9/1/12,41940,300.9160371,0.007174917,9.97,0.0720%
8/31/12,41495,351.0209026,0.008459354,10.16,0.0833%
8/30/12,31360,299.0597504,0.009536344,10.78,0.0885%
8/29/12,33804,275.1719693,0.008140219,10.92,0.0745%
8/28/12,30838,268.8763584,0.008718995,10.94,0.0797%
8/27/12,31308,352.7645554,0.011267553,10.95,0.1029%
8/26/12,30525,237.2912944,0.007773671,10.61,0.0733%
8/25/12,35491,224.6912544,0.006330936,10.52,0.0602%
8/24/12,30969,192.8289769,0.006226516,10.6,0.0587%
8/23/12,31765,220.7248071,0.00694868,10.1,0.0688%
8/22/12,40634,252.0270278,0.006202368,9.81,0.0632%
8/21/12,40494,239.6369314,0.005917838,9.92,0.0597%
8/20/12,36248,294.1663077,0.00811538,10.1,0.0804%
8/19/12,35022,227.4609121,0.006494801,8,0.0812%
8/18/12,38770,316.9100153,0.008174104,11.61,0.0704%
8/17/12,40897,471.0846021,0.011518806,11.58,0.0995%
8/16/12,49165,452.6551255,0.009206857,13.5,0.0682%
8/15/12,49070,356.3353509,0.007261776,13.25,0.0548%
8/14/12,37605,267.2012297,0.007105471,12.19,0.0583%
8/13/12,49678,297.339232,0.00598533,12.04,0.0497%
8/12/12,33751,205.7902852,0.006097309,11.62,0.0525%
8/11/12,29979,201.4759517,0.006720569,11.51,0.0584%
8/10/12,27362,531.9301732,0.019440471,11.39,0.1707%
8/9/12,33117,220.4382302,0.006656347,11.06,0.0602%
8/8/12,38855,581.8085283,0.014973839,11.06,0.1354%
8/7/12,28636,231.0399899,0.008068166,11.1,0.0727%
8/6/12,35960,250.6539101,0.006970353,10.86,0.0642%
8/5/12,32003,274.4089656,0.008574476,10.87,0.0789%
8/4/12,28166,273.8419162,0.009722428,10.98,0.0885%
8/3/12,29356,199.3034837,0.006789191,10.97,0.0619%
8/2/12,32475,194.6884635,0.005995026,10.53,0.0569%
8/1/12,34163,192.8437777,0.005644814,9.55,0.0591%
7/31/12,36163,187.3236017,0.00517998,9.35,0.0554%
7/30/12,38204,197.5906919,0.00517199,9.1,0.0568%
7/29/12,32788,157.7422174,0.004810974,8.71,0.0552%
7/28/12,33187,184.8955183,0.005571324,8.89,0.0627%
7/27/12,26430,135.8217297,0.005138923,8.9,0.0577%
7/26/12,30652,166.3113641,0.005425792,8.9,0.0610%
7/25/12,29127,134.1183881,0.004604607,8.8,0.0523%
7/24/12,29945,157.2920295,0.005252698,8.6,0.0611%
7/23/12,35901,213.0898382,0.005935485,8.45,0.0702%
7/22/12,29975,138.1857907,0.004610035,8.41,0.0548%
7/21/12,37598,280.4259514,0.007458534,8.85,0.0843%
7/20/12,35383,278.3792741,0.0078676,8.52,0.0923%
7/19/12,31077,189.1369783,0.006086076,8.87,0.0686%
7/18/12,30733,237.3693397,0.007723598,9.11,0.0848%
7/17/12,34693,192.2509954,0.005541492,8.8,0.0630%
7/16/12,30561,176.815271,0.005785651,8.5,0.0681%
7/15/12,25886,128.7081934,0.004972116,7.62,0.0653%
7/14/12,25417,126.0593558,0.004959647,7.54,0.0658%
7/13/12,23441,100.457244,0.004285536,7.67,0.0559%
7/12/12,26493,117.8885285,0.004449799,7.76,0.0573%
7/11/12,30165,129.0817613,0.00427919,7.15,0.0598%
7/10/12,33442,164.3887162,0.004915637,7.2,0.0683%
7/9/12,25293,109.7472439,0.004339036,7.02,0.0618%
7/8/12,21697,85.14678687,0.003924358,6.8,0.0577%
7/7/12,26129,306.4005783,0.011726456,6.76,0.1735%
7/6/12,21962,83.62687425,0.003807799,6.65,0.0573%
7/5/12,22045,90.62654014,0.004110979,6.67,0.0616%
7/4/12,21992,78.91340951,0.003588278,6.51,0.0551%
7/3/12,22946,119.7907055,0.005220548,6.45,0.0809%
7/2/12,25272,89.77723148,0.003552439,6.76,0.0526%
7/1/12,18834,67.109455,0.003563208,6.63,0.0537%
6/30/12,23608,94.83473336,0.004017059,6.69,0.0600%
6/29/12,22339,77.21256501,0.003456402,6.65,0.0520%
6/28/12,27315,112.4044956,0.00411512,6.61,0.0623%
6/27/12,30636,114.2373834,0.003728861,6.65,0.0561%
6/26/12,32547,126.8029682,0.003895996,6.42,0.0607%
6/25/12,25985,95.64672904,0.003680844,6.3,0.0584%
6/24/12,21880,105.8861431,0.004839403,6.35,0.0762%
6/23/12,21659,101.0796874,0.004666868,6.43,0.0726%
6/22/12,25550,202.8613682,0.00793978,6.55,0.1212%
6/21/12,26501,178.6960994,0.006742995,6.68,0.1009%
6/20/12,33475,143.5068858,0.004286987,6.67,0.0643%
6/19/12,38108,175.9986372,0.004618417,6.5,0.0711%
6/18/12,39028,169.1804182,0.004334847,6.31,0.0687%
6/17/12,40290,159.3330372,0.003954655,6.16,0.0642%
6/16/12,49313,198.1468873,0.004018147,6.4,0.0628%
6/15/12,57407,219.5546965,0.003824528,6.5,0.0588%
6/14/12,56997,213.5791301,0.0037472,5.95,0.0630%
6/13/12,52040,209.6507194,0.004028646,5.93,0.0679%
6/12/12,20796,71.8018956,0.003452678,5.7,0.0606%
6/11/12,35275,114.6501452,0.003250181,5.57,0.0584%
6/10/12,39328,137.1845814,0.003488217,5.47,0.0638%
6/9/12,31523,128.4200507,0.004073852,5.56,0.0733%
6/8/12,26974,95.19004572,0.003528956,5.63,0.0627%
6/7/12,30567,113.3216368,0.00370732,5.59,0.0663%
6/6/12,18275,72.68287339,0.003977175,5.46,0.0728%
6/5/12,45318,164.9110352,0.003638974,5.44,0.0669%
6/4/12,44984,148.4548127,0.003300169,5.27,0.0626%
6/3/12,26654,79.09379382,0.002967427,5.21,0.0570%
6/2/12,18570,52.59281811,0.002832139,5.25,0.0539%
6/1/12,24713,82.63972896,0.003343978,5.27,0.0635%
5/31/12,20951,70.59845078,0.003369694,5.18,0.0651%
5/30/12,25743,87.2379651,0.003388803,5.14,0.0659%
5/29/12,31160,97.84031815,0.003139933,5.15,0.0610%
5/28/12,32526,104.3338932,0.003207707,5.14,0.0624%
5/27/12,22251,78.73162891,0.003538341,5.14,0.0688%
5/26/12,23982,86.88665113,0.003622994,5.1,0.0710%
5/25/12,29007,98.39250538,0.003392026,5.15,0.0659%
5/24/12,26020,107.7458087,0.004140884,5.12,0.0809%
5/23/12,26784,83.04546116,0.003100562,5.14,0.0603%
5/22/12,25323,74.14751974,0.00292807,5.1,0.0574%
5/21/12,29133,92.69054802,0.003181634,5.1,0.0624%
5/20/12,33328,113.49489,0.003405392,5.09,0.0669%
5/19/12,38132,171.2709165,0.004491527,5.1,0.0881%
5/18/12,21758,80.83153606,0.003715026,5.12,0.0726%
5/17/12,14892,51.9089436,0.003485693,5.1,0.0683%
5/16/12,19677,71.17897195,0.003617369,5.09,0.0711%
5/15/12,20817,99.75630631,0.00479206,5.04,0.0951%
5/14/12,28010,142.4016277,0.005083957,5.01,0.1015%
5/13/12,14084,50.81387364,0.003607915,4.93,0.0732%
5/12/12,22055,64.47861265,0.002923537,4.95,0.0591%
5/11/12,14196,50.34483198,0.00354641,4.96,0.0715%
5/10/12,12723,50.76915236,0.003990344,4.85,0.0823%
5/9/12,18865,76.2440853,0.004041563,5.04,0.0802%
5/8/12,17176,65.19767203,0.003795859,5.05,0.0752%
5/7/12,16283,53.89012015,0.003309594,5.06,0.0654%
5/6/12,12416,43.23433472,0.003482147,5.05,0.0690%
5/5/12,13590,51.10585656,0.003760549,5.08,0.0740%
5/4/12,14376,54.22771058,0.0037721,5.07,0.0744%
5/3/12,12283,44.04728388,0.003586036,5.13,0.0699%
5/2/12,9373,34.61083485,0.00369261,5.07,0.0728%
5/1/12,10070,32.45688185,0.003223126,5,0.0645%
4/30/12,9064,24.81858355,0.002738149,4.95,0.0553%
4/29/12,8050,29.08944305,0.003613595,4.9,0.0737%
4/28/12,7173,27.28802731,0.00380427,4.98,0.0764%
4/27/12,7066,35.77384823,0.005062815,5.11,0.0991%
4/26/12,10043,69.05386029,0.00687582,5.1,0.1348%
4/25/12,7746,27.23565792,0.003516093,5.13,0.0685%
4/24/12,7395,28.28665616,0.003825106,5.1,0.0750%
4/23/12,6845,22.68889235,0.003314667,4.96,0.0668%
4/22/12,6768,27.47290017,0.004059235,5.2,0.0781%
4/21/12,7770,34.32557468,0.004417706,5.26,0.0840%
4/20/12,8016,31.39623739,0.003916696,5.35,0.0732%
4/19/12,8023,30.86845619,0.003847495,5.14,0.0749%
4/18/12,8145,30.41487115,0.003734177,5.12,0.0729%
4/17/12,8354,37.80150975,0.004524959,4.98,0.0909%
4/16/12,7846,23.26281668,0.002964927,4.93,0.0601%
4/15/12,7313,20.08913548,0.002747044,4.97,0.0553%
4/14/12,7935,29.58452908,0.003728359,4.96,0.0752%
4/13/12,7549,21.86722434,0.002896705,4.94,0.0586%
4/12/12,8513,34.6623201,0.004071693,4.92,0.0828%
4/11/12,7485,32.00704161,0.004276158,4.93,0.0867%
4/10/12,8435,22.98662035,0.002725148,4.84,0.0563%
4/9/12,6045,18.39920467,0.003043706,4.87,0.0625%
4/8/12,6061,18.2710776,0.003014532,4.79,0.0629%
4/7/12,6152,19.4011702,0.003153636,4.69,0.0672%
4/6/12,7000,24.52293832,0.003503277,4.95,0.0708%
4/5/12,6977,30.71581973,0.004402439,4.92,0.0895%
4/4/12,7479,19.64498664,0.002626686,4.91,0.0535%
4/3/12,7539,23.17967777,0.003074636,4.95,0.0621%
4/2/12,6086,21.03708742,0.003456636,4.97,0.0696%
4/1/12,5619,21.40231919,0.00380892,4.83,0.0789%
3/31/12,6286,23.06824621,0.003669781,4.91,0.0747%
3/30/12,7174,19.53574533,0.002723131,4.86,0.0560%
3/29/12,7526,22.80935335,0.003030741,4.81,0.0630%
3/28/12,7134,22.67294904,0.003178154,4.79,0.0663%
3/27/12,6346,18.72112604,0.002950067,4.81,0.0613%
3/26/12,6469,34.42397836,0.005321376,4.62,0.1152%
3/25/12,6249,64.97358342,0.010397437,4.55,0.2285%
3/24/12,6461,21.21914517,0.003284189,4.68,0.0702%
3/23/12,6293,18.62401637,0.002959481,4.69,0.0631%
3/22/12,6756,16.17354459,0.002393953,4.7,0.0509%
3/21/12,6980,20.44863657,0.002929604,4.81,0.0609%
3/20/12,6604,21.34363424,0.003231925,4.84,0.0668%
3/19/12,6679,22.50634636,0.003369718,4.69,0.0718%
3/18/12,5745,16.20960143,0.002821515,5.28,0.0534%
3/17/12,7473,22.85572795,0.003058441,5.22,0.0586%
3/16/12,6706,43.01295577,0.0064141,5.34,0.1201%
3/15/12,6577,22.68712348,0.003449464,5.33,0.0647%
3/14/12,7096,32.59899969,0.004593997,5.38,0.0854%
3/13/12,6805,54.4417372,0.008000255,5.27,0.1518%
3/12/12,5728,17.45264793,0.003046901,4.89,0.0623%
3/11/12,5174,15.36108332,0.002968899,4.91,0.0605%
3/10/12,6054,24.96185028,0.0041232,4.83,0.0854%
3/9/12,6478,17.65339964,0.002725131,4.86,0.0561%
3/8/12,6635,21.4291598,0.003229715,4.93,0.0655%
3/7/12,6574,25.22083714,0.003836452,4.94,0.0777%
3/6/12,6713,24.10330251,0.003590541,4.99,0.0720%
3/5/12,6729,23.07204638,0.003428748,4.98,0.0689%
3/4/12,6017,19.3865412,0.003221961,4.82,0.0668%
3/3/12,5701,14.57742795,0.002556995,4.61,0.0555%
3/2/12,7696,22.20628504,0.002885432,4.7,0.0614%
3/1/12,6713,33.07774136,0.004927416,4.92,0.1002%
2/29/12,6825,15.454181,0.002264349,4.86,0.0466%
2/28/12,6627,27.3763608,0.004131034,4.87,0.0848%
2/27/12,6475,24.3969923,0.003767875,4.96,0.0760%
2/26/12,5851,13.0639202,0.002232767,4.92,0.0454%
2/25/12,6588,21.6273093,0.003282834,4.77,0.0688%
2/24/12,7203,22.53124022,0.003128036,5.03,0.0622%
2/23/12,7881,20.63665094,0.002618532,5.01,0.0523%
2/22/12,7124,15.11876932,0.00212223,4.42,0.0480%
2/21/12,6348,16.34442137,0.002574736,4.27,0.0603%
2/20/12,6118,17.75155104,0.002901528,4.36,0.0665%
2/19/12,5932,10.61007526,0.001788617,4.39,0.0407%
2/18/12,6676,17.04647578,0.002553397,4.22,0.0605%
2/17/12,7128,16.8669381,0.002366293,4.41,0.0537%
2/16/12,9286,46.05909021,0.004960057,4.27,0.1162%
2/15/12,9511,74.50310991,0.007833362,4.33,0.1809%
2/14/12,9710,38.97887526,0.004014302,4.46,0.0900%
2/13/12,7514,27.53303536,0.003664231,5.26,0.0697%
2/12/12,7405,20.34804751,0.002747879,5.51,0.0499%
2/11/12,7624,24.47442024,0.003210181,5.6,0.0573%
2/10/12,8642,43.05006066,0.004981493,5.91,0.0843%
2/9/12,7259,34.54997836,0.004759606,5.83,0.0816%
2/8/12,6619,25.77856627,0.003894632,5.6,0.0695%
2/7/12,6799,31.40938309,0.004619706,5.69,0.0812%
2/6/12,6500,25.95026909,0.003992349,5.45,0.0733%
2/5/12,6616,26.56979527,0.004015991,5.69,0.0706%
2/4/12,7597,53.14758762,0.006995865,5.87,0.1192%
2/3/12,6943,43.92254996,0.006326163,5.96,0.1061%
2/2/12,6955,65.25821433,0.009382921,6.1,0.1538%
2/1/12,6900,43.24478685,0.00626736,6.08,0.1031%
1/31/12,6469,156.8673728,0.024249091,5.48,0.4425%
1/30/12,6019,28.04546942,0.00465949,5.49,0.0849%
1/29/12,6464,1274.593256,0.197183363,5.38,3.6651%
1/28/12,6095,35.74893788,0.005865289,5.63,0.1042%
1/27/12,6544,122.0261431,0.018647027,5.29,0.3525%
1/26/12,6736,44.35012055,0.006584044,5.34,0.1233%
1/25/12,8017,48.49123526,0.006048551,5.75,0.1052%
1/24/12,6817,56.94698702,0.008353673,6.29,0.1328%
1/23/12,5984,27.9426581,0.004669562,6.36,0.0734%
1/22/12,5259,20.56600841,0.003910631,6.31,0.0620%
1/21/12,6771,34.88162761,0.005151621,6.18,0.0834%
1/20/12,6718,287.8421601,0.042846407,6.49,0.6602%
1/19/12,6464,45.70666223,0.007070956,6.36,0.1112%
1/18/12,7215,77.89846771,0.010796738,5.92,0.1824%
1/17/12,6545,161.6775419,0.024702451,5.6,0.4411%
1/16/12,6685,220.5331575,0.032989253,6.68,0.4939%
1/15/12,6675,46.86248109,0.007020596,7,0.1003%
1/14/12,6734,79.23295132,0.011766105,6.75,0.1743%
1/13/12,6824,68.21628045,0.009996524,6.41,0.1560%
1/12/12,6943,292.6766445,0.042154205,6.8,0.6199%
1/11/12,7168,36.96564097,0.005157037,6.9,0.0747%
1/10/12,6589,31.9742586,0.004852672,6.36,0.0763%
1/9/12,5999,44.37705413,0.007397409,6.33,0.1169%
1/8/12,6290,24.79550018,0.003942051,7.11,0.0554%
1/7/12,6211,33.94529443,0.005465351,6.81,0.0803%
1/6/12,6361,48.05139574,0.007554063,6.7,0.1127%
1/5/12,6917,35.51596644,0.005134591,6.95,0.0739%
1/4/12,5636,79.71987838,0.014144762,5.57,0.2539%
1/3/12,5544,30.59244326,0.005518117,4.88,0.1131%
1/2/12,5809,28.63750576,0.004929851,5.22,0.0944%
1/1/12,4523,16.75756893,0.003704968,5.27,0.0703%
12/31/11,5357,18.0838448,0.003375741,4.72,0.0715%
12/30/11,5024,15.13947814,0.003013431,4.25,0.0709%
12/29/11,5023,17.47348768,0.003478696,4.17,0.0834%
12/28/11,4969,13.97394333,0.002812224,4.19,0.0671%
12/27/11,5571,11.23594164,0.002016863,4.07,0.0496%
12/26/11,5381,14.68664962,0.002729353,4.02,0.0679%
12/25/11,5307,12.22555993,0.002303667,4.22,0.0546%
12/24/11,4676,8.843650132,0.001891285,3.94,0.0480%
12/23/11,5740,12.24815767,0.002133825,3.95,0.0540%
12/22/11,5818,16.58916658,0.002851352,3.89,0.0733%
12/21/11,5667,16.40926895,0.002895583,3.89,0.0744%
12/20/11,6684,26.26652075,0.003929761,3.95,0.0995%
12/19/11,5200,13.36798518,0.002570766,3.52,0.0730%
12/18/11,4615,12.65601272,0.002742365,3.19,0.0860%
12/17/11,4819,8.816937589,0.00182962,3.2,0.0572%
12/16/11,5319,9.16031876,0.001722188,3.2,0.0538%
12/15/11,5476,26.81118764,0.004896126,3.2,0.1530%
12/14/11,5125,11.94856889,0.002331428,3.15,0.0740%
12/13/11,5515,15.76420907,0.002858424,3.25,0.0880%
12/12/11,4924,1020.098459,0.207168655,3.14,6.5977%
12/11/11,5240,307.5736177,0.058697255,3.25,1.8061%
12/10/11,5794,9.189766571,0.001586083,3.05,0.0520%
12/9/11,5686,8.999883231,0.001582814,2.97,0.0533%
12/8/11,5787,10.18757548,0.001760424,2.98,0.0591%
12/7/11,7119,12.32392082,0.001731131,2.99,0.0579%
12/6/11,7021,10.67308112,0.001520165,3.03,0.0502%
12/5/11,6347,10.59439051,0.001669197,2.88,0.0580%
12/4/11,5290,10.49142712,0.001983257,2.83,0.0701%
12/3/11,5533,12.81247165,0.002315646,2.79,0.0830%
12/2/11,6316,13.50893398,0.002138843,3.12,0.0686%
12/1/11,6735,13.55024092,0.002011914,3.06,0.0657%
11/30/11,6332,9.761683655,0.001541643,2.97,0.0519%
11/29/11,6529,13.23985832,0.002027854,2.75,0.0737%
11/28/11,5925,7.727759667,0.001304263,2.55,0.0511%
11/27/11,4794,6.823751255,0.001423394,2.48,0.0574%
11/26/11,5004,9.121008746,0.001822744,2.47,0.0738%
11/25/11,5374,9.689849958,0.001803098,2.51,0.0718%
11/24/11,5020,8.590794436,0.001711314,2.43,0.0704%
11/23/11,5620,8.131676004,0.001446917,2.33,0.0621%
11/22/11,5371,7.931644495,0.001476754,2.33,0.0634%
11/21/11,5044,5.726288377,0.001135267,2.29,0.0496%
11/20/11,4796,10.07329457,0.002100353,2.2,0.0955%
11/19/11,4909,7.026602833,0.001431372,2.2,0.0651%
11/18/11,4818,7.993399889,0.00165907,2.05,0.0809%
11/17/11,5596,7.694772058,0.001375049,2.25,0.0611%
11/16/11,5855,9.302636642,0.001588836,2.56,0.0621%
11/15/11,6442,8.617049241,0.001337636,2.33,0.0574%
11/14/11,5620,8.38199805,0.001491459,2.22,0.0672%
11/13/11,5088,7.818396784,0.001536635,3,0.0512%
11/12/11,5346,8.047739629,0.001505376,3.03,0.0497%
11/11/11,5439,6.12639729,0.001126383,3.08,0.0366%
11/10/11,6364,10.29364803,0.001617481,2.84,0.0570%
11/9/11,6627,11.80005745,0.001780603,2.95,0.0604%
11/8/11,5748,11.97162326,0.002082746,3.04,0.0685%
11/7/11,5329,10.44217522,0.0019595,3.01,0.0651%
11/6/11,5021,8.193877826,0.001631921,2.96,0.0551%
11/5/11,6575,11.00707498,0.00167408,2.97,0.0564%
11/4/11,6662,10.74717703,0.001613206,3.11,0.0519%
11/3/11,5746,9.502386321,0.001653739,3.15,0.0525%
11/2/11,5750,11.12879949,0.001935443,3.25,0.0596%
11/1/11,5885,17.10699342,0.002906881,3.15,0.0923%
10/31/11,4956,8.691175518,0.001753667,3.25,0.0540%
10/30/11,4888,12.44712615,0.002546466,3.27,0.0779%
10/29/11,5826,13.02136867,0.002235044,3.58,0.0624%
10/28/11,5111,10.25565997,0.002006586,3.19,0.0629%
10/27/11,4739,7.684961217,0.001621642,3.04,0.0533%
10/26/11,5307,9.766584702,0.001840321,2.77,0.0664%
10/25/11,5282,9.169776838,0.001736043,2.77,0.0627%
10/24/11,5919,10.3808801,0.001753823,2.55,0.0688%
10/23/11,5451,10.11004932,0.001854715,3.17,0.0585%
10/22/11,4820,8.791755324,0.001824016,3.16,0.0577%
10/21/11,5357,7.599051849,0.001418528,2.57,0.0552%
10/20/11,4708,13.89319885,0.002950977,2.35,0.1256%
10/19/11,4810,9.08342791,0.001888447,2.27,0.0832%
10/18/11,5562,9.15568483,0.001646114,2.42,0.0680%
10/17/11,5593,16.79830294,0.003003451,2.56,0.1173%
10/16/11,4878,10.96133591,0.002247096,3.56,0.0631%
10/15/11,6080,14.09007988,0.002317447,3.84,0.0604%
10/14/11,5676,14.2859079,0.002516897,3.99,0.0631%
10/13/11,4739,20.84631972,0.004398886,4.05,0.1086%
10/12/11,6498,19.04167298,0.00293039,4.15,0.0706%
10/11/11,5846,19.91794995,0.003407107,3.93,0.0867%
10/10/11,5530,13.54456468,0.002449288,4.1,0.0597%
10/9/11,5623,13.51412364,0.002403365,4.1,0.0586%
10/8/11,5604,18.04876731,0.003220694,4.01,0.0803%
10/7/11,5509,27.55617909,0.005002029,4.27,0.1171%
10/6/11,6004,32.84682072,0.005470823,4.73,0.1157%
10/5/11,6218,17.70832733,0.002847914,4.87,0.0585%
10/4/11,5316,17.10954525,0.0032185,4.96,0.0649%
10/3/11,6273,47.43860191,0.007562347,5.02,0.1506%
10/2/11,5145,16.82172116,0.003269528,5.03,0.0650%
10/1/11,5584,18.90661739,0.003385856,5.03,0.0673%
9/30/11,5762,18.10918087,0.003142864,5.14,0.0611%
9/29/11,5709,17.13391238,0.003001211,4.78,0.0628%
9/28/11,5795,22.83017168,0.003939633,4.77,0.0826%
9/27/11,6055,21.41728118,0.003537123,4.92,0.0719%
9/26/11,5917,18.18947582,0.003074104,4.87,0.0631%
9/25/11,5671,17.79429443,0.00313777,5.33,0.0589%
9/24/11,6231,40.5900434,0.00651421,5.47,0.1191%
9/23/11,5820,21.90433713,0.003763632,5.55,0.0678%
9/22/11,6808,26.10057267,0.003833809,5.43,0.0706%
9/21/11,8078,33.58828955,0.004157996,5.61,0.0741%
9/20/11,7420,40.88953105,0.005510718,6.11,0.0902%
9/19/11,6272,33.65114094,0.005365297,5.46,0.0983%
9/18/11,5775,24.80234745,0.004294779,5.2,0.0826%
9/17/11,6181,27.49854004,0.004448882,4.77,0.0933%
9/16/11,6042,41.75237114,0.006910356,4.82,0.1434%
9/15/11,6040,22.11668866,0.003661703,4.84,0.0757%
9/14/11,6515,23.09879141,0.003545478,5.62,0.0631%
9/13/11,6564,29.667854,0.004519783,5.8,0.0779%
9/12/11,6422,38.15070413,0.005940627,6.08,0.0977%
9/11/11,6301,34.915159,0.005541209,5.86,0.0946%
9/10/11,6453,36.59395127,0.005670843,4.77,0.1189%
9/9/11,7266,51.34981466,0.007067137,5.03,0.1405%
9/8/11,6481,36.2208298,0.005588772,6.53,0.0856%
9/7/11,7178,61.58511316,0.008579704,7.19,0.1193%
9/6/11,7705,49.064034,0.006367818,6.86,0.0928%
9/5/11,7281,60.68713326,0.008335,7.61,0.1095%
9/4/11,6612,78.21983593,0.011829981,8.18,0.1446%
9/3/11,6325,52.93537343,0.008369229,8.48,0.0987%
9/2/11,6917,44.70607925,0.006463218,8.64,0.0748%
9/1/11,7222,48.12118635,0.006663139,8.21,0.0812%
8/31/11,7280,90.90193293,0.012486529,8.2,0.1523%
8/30/11,7846,48.87953315,0.006229867,8.79,0.0709%
