date,BTC.Volume(USD),BTC.marketcap(USD),BTC.price(USD),BTC.NVT(Daily),LTC.Volume(USD),LTC.marketcap(USD),LTC.price(USD),LTC.NVT(Daily),ETH.Volume(USD),ETH.marketcap(USD),ETH.price(USD),ETH.NVT(Daily),XRP.Volume(USD),XRP.marketcap(USD),XRP.price(USD),XRP.NVT(Daily),XLM.Volume(USD),XLM.marketcap(USD),XLM.price(USD),XLM.NVT(Daily),DASH.Volume(USD),DASH.marketcap(USD),DASH.price(USD),DASH.NVT(Daily),XEM.Volume(USD),XEM.marketcap(USD),XEM.price(USD),XEM.NVT(Daily),,Date,BTC,LTC,ETH,DASH,BTC %,LTC %,ETH %,DASH %,Avg %
10/10/17,7720480608,79351800000,4776.21,10.27809071,299220008,2673460000,50.15,8.93476348,3370432571,28281400000,297.6,8.391029757,74480267.24,9758310000,0.252825,131.0187297,597.8683093,289284000,0.01744,483859.0631,27281724.33,2254410000,295.41,82.63443957,3333691.504,1745490000,0.193943,523.5907396,,10/10/17,2.664,0.0707,0.358,0.175,0.0558%,0.1410%,0.1203%,0.0592%,0.0941%
10/11/17,7500621260,79578200000,4789.25,10.60954783,205953787.6,2706060000,50.75,13.13916113,3046594246,28626300000,301.18,9.396164272,42101993.66,10061500000,0.260658,238.9791819,6626.373519,313004000,0.01887,47236.09364,25979868.71,2205720000,288.95,84.90112189,1875511.977,1892910000,0.210324,1009.276412,,10/11/17,2.433,0.0689,0.821,0.172,0.0508%,0.1358%,0.2726%,0.0595%,0.1297%
10/12/17,8328690405,80256700000,4829.58,9.636172807,468676865.3,2713870000,50.89,5.79049277,3429365653,28851200000,303.5,8.412984477,72598229.17,10230900000,0.265046,140.924925,2810.462934,323428000,0.019498,115079.9735,44192972.48,2122130000,277.93,48.01962577,2901956.253,1933180000,0.214797,666.1644185,,10/12/17,3.047,0.0852,0.355,0.155,0.0631%,0.1674%,0.1170%,0.0558%,0.1008%
10/13/17,8710528466,90812400000,5464.16,10.42559018,517527547.1,3230160000,60.55,6.24152283,4462594976,28911100000,304.08,6.478539987,104793756.6,9583920000,0.248285,91.45506667,1550.8377,292768000,0.01765,188780.5539,55415469.14,2103630000,275.44,37.96106092,3796691.609,1851320000,0.205702,487.6140047,,10/13/17,5.174,0.0928,0.409,0.2,0.0947%,0.1533%,0.1345%,0.0726%,0.1138%
10/14/17,7436979779,93803000000,5643.53,12.6130503,351605397.3,3169870000,59.41,9.01541906,3534021736,32222400000,338.85,9.117770745,52700542.07,10062500000,0.26115,190.937315,7285.674803,298861000,0.018017,41020.35955,57160871.4,2169120000,283.94,37.94763703,2759221.049,1905510000,0.211723,690.5970803,,10/14/17,4.409,0.0896,0.409,0.155,0.0781%,0.1508%,0.1207%,0.0546%,0.1011%
10/15/17,6631326174,97011900000,5835.96,14.62933619,362214475,3422800000,64.13,9.449649962,3286553232,32292100000,339.53,9.825521669,58766697.21,9923310000,0.257537,168.8594131,1584.985011,286809000,0.017291,180953.7617,30265365.22,2250180000,294.47,74.34835111,3239487.556,1896390000,0.21071,585.3981431,,10/15/17,3.235,0.106,0.39,0.174,0.0554%,0.1653%,0.1149%,0.0591%,0.0987%
10/16/17,9828202678,94559000000,5687.57,9.621189458,260162387.7,3508860000,65.72,13.48719172,2608276200,32029200000,336.71,12.27983447,137290123.8,10148700000,0.263386,73.92155907,319442.6604,313995000,0.018929,982.946359,56751984.68,2209130000,289.03,38.92603955,4348601.155,1862590000,0.206955,428.3193454,,10/16/17,3.493,0.0922,0.28,0.197,0.0614%,0.1403%,0.0832%,0.0682%,0.0883%
10/17/17,14637440376,95469300000,5741.58,6.522267388,312909798.8,3454040000,64.67,11.03845266,3932266736,31727700000,333.48,8.068552346,153568129.7,9867860000,0.256098,64.25721288,128923.2209,605629000,0.036511,4697.594395,36029756.36,2187650000,286.14,60.71786826,3216995.218,2017790000,0.224199,627.2281628,,10/17/17,3.524,0.0914,0.207,0.149,0.0614%,0.1413%,0.0621%,0.0521%,0.0792%
10/18/17,10358498063,93190200000,5603.82,8.996497314,315922690.1,3183230000,59.59,10.07597776,4775131749,30160500000,316.94,6.316160807,64747167.2,8909100000,0.231216,137.5982979,46174.34072,759890000,0.04581,16456.97563,55211082.28,2152090000,281.42,38.97931197,2520279.956,1956420000,0.21738,776.2709041,,10/18/17,3.149,0.0829,0.194,0.163,0.0562%,0.1391%,0.0612%,0.0579%,0.0786%
10/19/17,9336231341,92867000000,5583.74,9.946947179,239394586,3250090000,60.82,13.57628865,3998651413,29937900000,314.54,7.486999217,59942489.18,8408710000,0.218229,140.2796266,46499.93692,583492000,0.035176,12548.23208,28925352.17,2105420000,275.25,72.78805068,2089522.214,1977550000,0.219728,946.4125275,,10/19/17,3.036,0.0853,0.178,0.357,0.0544%,0.1402%,0.0566%,0.1297%,0.0952%
10/20/17,9450194220,94947900000,5708.11,10.04719033,219952163.3,3196870000,59.81,14.53438763,3618299532,29326300000,308.05,8.104995106,69396983.44,8287600000,0.215086,119.4230583,4127.316671,518303000,0.031246,125578.685,29320702.57,2170290000,283.65,74.01903126,3502485.632,1988490000,0.220943,567.7368044,,10/20/17,3.003,0.0803,0.275,0.182,0.0526%,0.1343%,0.0893%,0.0642%,0.0851%
10/21/17,8132101209,99763200000,5996.79,12.26782567,272167634.9,3224150000,60.3,11.84619178,3263590352,28906600000,303.57,8.857300361,41173873.94,8098920000,0.210189,196.7004614,31619.78844,453565000,0.027343,14344.34012,47003225.92,2184110000,285.39,46.46723618,4271223.507,1944090000,0.21601,455.1599786,,10/21/17,3.266,0.0882,0.148,0.143,0.0545%,0.1463%,0.0488%,0.0501%,0.0749%
10/22/17,7672719185,1.00E+11,6036.66,13.09027446,209622090.5,3116350000,58.27,14.86651522,2856521176,28624800000,300.55,10.02086042,32559176.66,8128520000,0.210958,249.6537331,4803.545281,605233000,0.036487,125997.1468,23772492.85,2131960000,278.5,89.68180213,3567262.833,1919670000,0.213296,538.1352847,,10/22/17,3.182,0.0846,0.133,0.179,0.0527%,0.1452%,0.0443%,0.0643%,0.0766%
10/23/17,14296685309,99941600000,6006,6.990543461,349719741.2,3036830000,56.77,8.683610453,3920116193,28111400000,295.1,7.171062953,48909234.82,7841330000,0.203504,160.3241194,20568.24681,517635000,0.031206,25166.70501,43260041.98,2081130000,271.79,48.10744291,4201887.113,1901550000,0.211283,452.5466651,,10/23/17,3.454,0.0859,0.164,0.289,0.0575%,0.1513%,0.0556%,0.1063%,0.0927%
10/24/17,12064521030,98781600000,5935.52,8.187776353,288167265.2,2940790000,54.96,10.20514942,3819438744,27357500000,287.12,7.162701599,67915930.3,7535480000,0.195567,110.9530557,25019.8156,571714000,0.034466,22850.44819,56138808.11,2021200000,263.89,36.0036144,3524312.131,1776640000,0.197404,504.1097195,,10/24/17,3.396,0.0878,0.22,0.215,0.0572%,0.1598%,0.0766%,0.0815%,0.0938%
10/25/17,9021986468,91954200000,5524.6,10.19223431,235944827.2,2994670000,55.95,12.69224689,3159565983,28442000000,298.44,9.001869292,32531723.04,7980370000,0.207113,245.3104003,3225.68971,604354000,0.036433,187356.5204,24943723.04,2135920000,278.58,85.62955885,2542794.599,1908250000,0.212028,750.4538512,,10/25/17,2.547,0.0822,0.187,0.186,0.0461%,0.1469%,0.0627%,0.0668%,0.0806%
10/26/17,8733216874,95685100000,5747.95,10.95645526,215992015.3,3023150000,56.47,13.99658222,2989151319,28408400000,298.02,9.503834692,27481032.85,7877530000,0.204444,286.6533453,50415.85802,584651000,0.035246,11596.56947,123836014.3,2103900000,274.33,16.98940338,3449058.749,1851170000,0.205685,536.7174452,,10/26/17,2.391,0.0854,0.175,0.202,0.0416%,0.1512%,0.0587%,0.0736%,0.0813%
10/27/17,9780217060,98225400000,5899.74,10.04327403,173006316.4,2981330000,55.67,17.23249222,3150404906,28270100000,296.51,8.973481455,25133671.2,7847650000,0.203668,312.2365189,6557.440749,575271000,0.03468,87727.97529,108281032.5,2097820000,273.47,19.37384555,2266948.033,1794140000,0.199349,791.4341105,,10/27/17,3.934,0.0847,0.01405,0.186,0.0667%,0.1521%,0.0047%,0.0680%,0.0729%
10/28/17,6965317471,96369600000,5787.82,13.83563641,154701105.7,2966700000,55.38,19.17697994,3840266541,28410400000,297.92,7.398028157,13598142.87,7806200000,0.202592,574.0636845,29037.03428,568695000,0.034284,19585.1613,55480555.62,2109120000,274.87,38.01548086,1818833.481,1781830000,0.197981,979.6553771,,10/28/17,4.688,0.0918,0.01405,0.155,0.0810%,0.1658%,0.0047%,0.0564%,0.0770%
10/29/17,8492465811,95819800000,5754.44,11.28291855,1359490965,2929280000,54.67,2.154688832,3492049834,28270200000,296.38,8.095588936,22995794.43,7758640000,0.201358,337.3938666,10244.91539,515949000,0.031104,50361.47011,58458204.65,2249050000,293.04,38.47278604,2746959.478,1776000000,0.197333,646.5330174,,10/29/17,4.905,0.0893,0.01405,0.176,0.0852%,0.1633%,0.0047%,0.0601%,0.0783%
10/30/17,10040929640,1.02E+11,6114.85,10.14179002,2067285791,3046410000,56.84,1.473627891,3394946896,29077600000,304.78,8.564964604,18083470.87,7824820000,0.203076,432.705649,25390.30223,509767000,0.030731,20077.23246,94917857.55,2421910000,315.48,25.51585194,2089557.323,1802150000,0.200239,862.4554015,,10/30/17,5.1,0.0827,0.01405,0.236,0.0834%,0.1455%,0.0046%,0.0748%,0.0771%
10/31/17,10261139374,1.02E+11,6132.02,9.953085742,1970383303,3021830000,56.37,1.53362546,3642610807,29331500000,307.38,8.052328825,39345098.85,7798990000,0.202405,198.2201145,19238.76932,524277000,0.031606,27251.06743,96472558.87,2497710000,325.27,25.89036747,3961123.305,1794650000,0.199406,453.0659265,,10/31/17,5.241,0.0916,0.01405,0.185,0.0855%,0.1625%,0.0046%,0.0569%,0.0774%
11/1/17,12050590911,1.07E+11,6440.97,8.903048887,2228372948,2989140000,55.74,1.341400237,4402209077,29183600000,305.76,6.629308034,56628791.43,7715840000,0.200247,136.252952,30164.39314,487471000,0.029387,16160.47761,73341455.53,2545670000,331.43,34.70983746,5972503.373,1682610000,0.186957,281.7260862,,11/1/17,5.648,0.089,0.213,0.171,0.0877%,0.1597%,0.0697%,0.0516%,0.0922%
11/2/17,13198172317,1.13E+11,6777.77,8.554972408,2064554794,2872910000,53.56,1.39153972,4763989883,27754200000,290.73,5.825831011,42780744.61,7498090000,0.194596,175.2678704,19178.68806,448293000,0.027025,23374.53942,362447004.6,2655840000,345.68,7.327526414,5391438.494,1497580000,0.166398,277.770024,,11/2/17,5.525,0.081,0.201,0.191,0.0815%,0.1512%,0.0691%,0.0553%,0.0893%
11/3/17,11133920200,1.18E+11,7087.53,10.60578825,2221464533,2928260000,54.58,1.318166442,3724798216,27547400000,288.5,7.395675793,72518735.77,7945410000,0.206205,109.5635482,38876.15598,456146000,0.027498,11733.31026,328754921.4,3896620000,507.05,11.85265907,3290601.533,1499370000,0.166597,455.6522524,,11/3/17,6.959,0.0804,0.169,0.168,0.0982%,0.1473%,0.0586%,0.0331%,0.0843%
11/4/17,8075799853,1.19E+11,7164.48,14.78194138,1684619454,3016940000,56.22,1.790873299,2656777733,29175300000,305.48,10.9814606,23549957.69,8017770000,0.208083,340.4579365,1757.928469,461640000,0.027829,262604.5417,109425737.8,3292370000,428.31,30.08771122,3633850.147,1543630000,0.171515,424.7918702,,11/4/17,6.751,0.0778,0.159,0.213,0.0942%,0.1384%,0.0520%,0.0497%,0.0836%
11/5/17,7906084143,1.23E+11,7404.52,15.60671475,1640384437,2953940000,55.03,1.800760805,2457925717,28661500000,300.04,11.66084874,23602980.3,7832450000,0.203274,331.8415683,10415.11728,451932000,0.027244,43391.92617,130070482.7,3291450000,428.08,25.30512635,2081885.758,1536840000,0.17076,738.1961254,,11/5/17,5.87,0.0846,0.143,0.204,0.0793%,0.1537%,0.0477%,0.0477%,0.0821%
11/6/17,10365132174,1.23E+11,7403.22,11.9032732,1879156659,2940380000,54.76,1.564733832,2994578756,28322700000,296.43,9.45799136,32104270.93,7782080000,0.201967,242.4001473,25287.46431,442813000,0.026694,17511.16658,265974239.4,3264810000,424.51,12.27491056,3721615.122,1632060000,0.18134,438.5354065,,11/6/17,6.436,0.0831,0.157,0.195,0.0869%,0.1518%,0.0530%,0.0459%,0.0844%
11/7/17,13186823103,1.17E+11,7023.1,8.876739991,2207136024,2953400000,54.99,1.338114175,2545684326,28533300000,298.57,11.20849891,39884314.02,7902920000,0.205103,198.1460681,70615.06811,478974000,0.028874,6782.88661,302445169.4,3235510000,420.59,10.6978399,2332730.851,1678310000,0.186479,719.4614842,,11/7/17,6.236,0.0894,0.198,0.222,0.0888%,0.1626%,0.0663%,0.0528%,0.0926%
11/8/17,13615015832,1.19E+11,7141.38,8.743361114,1967030298,3283270000,61.11,1.669150701,3598303210,28128700000,294.27,7.817212269,46387949.9,8117620000,0.210675,174.994153,7843.106445,508549000,0.030657,64840.25221,481923546.3,3265280000,424.35,6.77551455,1936846.499,1613560000,0.179285,833.0861535,,11/8/17,6.426,0.102,0.238,0.218,0.0900%,0.1669%,0.0809%,0.0514%,0.0973%
11/9/17,14514360424,1.24E+11,7446.83,8.553322115,2340125503,3358100000,62.49,1.435008505,5882499954,29509000000,308.64,5.016404629,53912508.3,8396440000,0.217911,155.7419654,43833.10021,560545000,0.033792,12788.16687,1675318654,3504790000,455.36,2.092013953,2435453.834,1744180000,0.193797,716.1622099,,11/9/17,7.679,0.107,0.221,0.222,0.1031%,0.1712%,0.0716%,0.0488%,0.0987%
11/10/17,14919581333,1.20E+11,7173.73,8.016779917,2020352490,3463640000,64.44,1.714374109,4533883360,30665200000,320.67,6.763561734,48576966.45,8409740000,0.218256,173.1219673,6497.468538,660767000,0.039833,101696.0677,132200574.5,3403030000,442.03,25.74141611,6041136.468,1993320000,0.22148,329.9577837,,11/10/17,8.188,0.0946,0.198,0.283,0.1141%,0.1468%,0.0617%,0.0640%,0.0967%
11/11/17,9589797520,1.10E+11,6618.61,11.50827218,1694935098,3191150000,59.35,1.882756457,3932036836,28559400000,298.59,7.263258507,43737202.02,7935490000,0.205948,181.4357031,5750.777006,548787000,0.033083,95428.32201,223654032.7,3852180000,500.24,17.2238343,2996797.656,1728040000,0.192005,576.6288547,,11/11/17,10.673,0.0886,0.181,0.272,0.1613%,0.1493%,0.0606%,0.0544%,0.1064%
11/12/17,11582517510,1.05E+11,6295.45,9.063659943,2039703233,3351310000,62.31,1.643038039,5724273863,30106200000,314.69,5.259391972,151319891.4,8099860000,0.210214,53.5280585,4038.365782,546827000,0.032965,135407.9916,247838240.5,3810980000,494.76,15.37688451,7861264.899,1720610000,0.191179,218.8719019,,11/12/17,19.198,0.0944,0.212,0.27,0.3050%,0.1515%,0.0674%,0.0546%,0.1446%
11/13/17,24717087646,99029000000,5938.25,4.006499529,1336722160,3183830000,59.18,2.381818821,3666487969,29379000000,307.02,8.012845057,80282102.8,7608890000,0.197472,94.77691458,8993.853768,466386000,0.028115,51856.07994,140306959.9,4447480000,577.25,31.69821372,3283349.888,1627880000,0.180876,495.7985154,,11/13/17,16.077,0.0912,0.22,0.297,0.2707%,0.1541%,0.0717%,0.0515%,0.1370%
11/14/17,23482168188,1.09E+11,6561.48,4.660302197,1556907520,3317410000,61.64,2.130768821,3684566856,30317300000,316.76,8.228185615,35076517.05,7866670000,0.203679,224.2716969,3229.050728,507761000,0.03061,157247.7619,90300229,4349120000,564.34,48.16289004,3550533.991,1729090000,0.192122,486.9943519,,11/14/17,14.934,0.132,0.231,0.308,0.2276%,0.2141%,0.0729%,0.0546%,0.1423%
11/15/17,19653332646,1.11E+11,6634.76,5.630953385,1265522536,3379200000,62.78,2.670201362,5820319297,32353200000,337.96,5.558664112,39680571.85,8069730000,0.208937,203.3672809,15050.18979,604993000,0.036471,40198.36349,128032780.8,4370400000,566.96,34.13500803,2428057.658,1758620000,0.195403,724.2908725,,11/15/17,13.274,0.165,0.256,0.295,0.2001%,0.2628%,0.0757%,0.0520%,0.1477%
11/16/17,25779850795,1.22E+11,7323.24,4.738739606,1658375380,3435690000,63.81,2.071720336,5279416072,31927300000,333.44,6.04750593,135318915.4,8213360000,0.212655,60.69631861,3560.394536,655235000,0.036987,184034.3797,108666470.3,4945950000,641.46,45.51495956,3926867.839,1748490000,0.194276,445.2632662,,11/16/17,12.089,0.0933,0.236,0.31,0.1651%,0.1462%,0.0708%,0.0483%,0.1076%
11/17/17,27276055666,1.31E+11,7853.57,4.803700418,1539338630,3794080000,70.45,2.464746825,5261876691,31620300000,330.17,6.009319841,129224738.6,8681190000,0.224768,67.17900995,4531.367543,658006000,0.037144,145211.3504,199305324.2,4790590000,621.15,24.03643766,2409990.779,1770370000,0.196707,734.5961715,,11/17/17,10.264,0.103,0.243,0.225,0.1307%,0.1462%,0.0736%,0.0362%,0.0967%
11/18/17,19518236322,1.28E+11,7697.21,6.579744086,1192852575,3631120000,67.41,3.044064352,4363959988,31800700000,331.98,7.287119975,58484131.03,8749900000,0.226547,149.6115245,17812.96839,628776000,0.035494,35298.77706,110102447.3,4878960000,632.44,44.31291146,2266423.15,1741240000,0.193471,768.2766564,,11/18/17,8.253,0.112,0.186,0.339,0.1072%,0.1661%,0.0560%,0.0536%,0.0957%
11/19/17,21435790610,1.30E+11,7766.03,6.04572989,1173484070,3745710000,69.51,3.191956411,4569260114,33284900000,347.4,7.28452729,37323207.77,8811410000,0.22814,236.0839415,67381.02212,646281000,0.036482,9591.439542,443205061,4832510000,626.26,10.90355329,3630277.902,1756380000,0.195153,483.8142003,,11/19/17,7.321,0.153,0.215,0.296,0.0943%,0.2201%,0.0619%,0.0473%,0.1059%
11/20/17,23942095652,1.34E+11,8039.07,5.603811878,1239585333,3849390000,71.41,3.105385243,6269400340,33933400000,354.09,5.412543172,69630888.56,8934850000,0.231336,128.3173342,24841.4477,648715000,0.036619,26114.21878,288168418.7,5257210000,681.13,18.2435328,3541851.167,1816320000,0.201814,512.8165793,,11/20/17,7.943,0.103,0.253,0.341,0.0988%,0.1442%,0.0715%,0.0501%,0.0911%
11/21/17,24510232855,1.37E+11,8205.74,5.588155805,1287068445,3892860000,72.2,3.02459439,6222179306,35220200000,367.44,5.660428327,68540952.06,9191390000,0.237978,134.1007051,17789.77819,675367000,0.038127,37963.76732,294203792.1,6079550000,787.47,20.66441753,4909315.054,1912860000,0.21254,389.6388761,,11/21/17,6.841,0.105,0.253,0.317,0.0834%,0.1454%,0.0689%,0.0403%,0.0845%
11/22/17,20348301782,1.35E+11,8077.95,6.627137805,962636517.9,3785260000,70.18,3.932179935,6187982459,34544000000,360.31,5.582433407,89483233.03,8985300000,0.232642,100.4132249,28965.34831,667261000,0.037669,23036.52602,151251977.8,6161690000,797.9,40.73791358,3055841.482,1830930000,0.203437,599.1573879,,11/22/17,6.746,0.115,0.245,0.366,0.0835%,0.1639%,0.0680%,0.0459%,0.0903%
11/23/17,22127414859,1.37E+11,8232.38,6.211480233,1032315595,3882950000,71.98,3.761398181,6513386520,36577300000,381.44,5.615711563,77539966.14,9230520000,0.238991,119.0420948,231050.7976,755911000,0.042674,3271.622551,174835596.6,6015560000,778.78,34.40695211,2692753.659,1837210000,0.204135,682.2792697,,11/23/17,6.182,0.113,0.269,0.355,0.0751%,0.1570%,0.0705%,0.0456%,0.0870%
11/24/17,18132626557,1.35E+11,8074.02,7.434995673,1047679882,3946910000,73.14,3.767286237,5979993874,39564300000,412.5,6.616110456,92284551.35,9379600000,0.242851,101.6378133,80056.6578,716293000,0.040437,8947.325803,122744139.9,5957860000,770.57,48.53885495,1958412.06,1811810000,0.201313,925.142383,,11/24/17,6.242,0.125,0.255,0.469,0.0773%,0.1709%,0.0618%,0.0609%,0.0927%
11/25/17,18063710661,1.38E+11,8241.71,7.619254016,1225269428,4205220000,77.91,3.432077798,8016708848,45633400000,475.68,5.692286057,37988725.2,9430850000,0.244178,248.2539214,29387.05151,713515000,0.04028,24279.91116,198408364.6,5991370000,774.71,30.19716437,3513671.598,1882040000,0.209116,535.6334385,,11/25/17,4.92,0.191,0.241,0.383,0.0597%,0.2452%,0.0507%,0.0494%,0.1012%
11/26/17,14579400038,1.47E+11,8789.04,10.06824695,1350917596,4801830000,88.94,3.554495118,7473572372,44712100000,465.97,5.982694457,52986615.41,9768270000,0.252914,184.3535377,115280.1662,775201000,0.043762,6724.495856,301373235.6,5848270000,756.01,19.40540602,3748578.137,1964170000,0.218241,523.9773398,,11/26/17,5.247,0.149,0.3,0.438,0.0597%,0.1675%,0.0644%,0.0579%,0.0874%
11/27/17,18273427258,1.56E+11,9352.72,8.549080465,1469669858,4638580000,85.89,3.15620544,9675728001,45255000000,471.53,4.677167444,90593067.99,9590240000,0.248305,105.8606383,28974.10351,865597000,0.048865,29874.85013,164937622.9,5416260000,699.99,32.83823244,3937415.767,1926100000,0.214011,489.1787187,,11/27/17,5.994,0.147,0.288,0.418,0.0641%,0.1711%,0.0611%,0.0597%,0.0890%
11/28/17,23584545236,1.64E+11,9823.43,6.958115934,1567925262,4955290000,91.72,3.160412118,11915779528,46127200000,480.52,3.871102171,125548671.4,9811650000,0.254037,78.15016992,138396.2697,1007510000,0.056877,7279.892745,268200744.6,5423040000,700.68,20.22007809,20932289.29,2039580000,0.22662,97.43702527,,11/28/17,6.614,0.142,0.312,0.388,0.0673%,0.1548%,0.0649%,0.0554%,0.0856%
11/29/17,28458302001,1.68E+11,10077.4,5.916270057,1778597526,5188580000,96.01,2.91723109,13459539646,45442100000,473.28,3.376200167,277047853.5,11504500000,0.297867,41.52531721,391525.2208,1453630000,0.081939,3712.736557,184592315.3,5633100000,727.64,30.5164383,10834952.66,2320920000,0.25788,214.2067503,,11/29/17,7.661,0.136,0.316,0.414,0.0760%,0.1417%,0.0668%,0.0569%,0.0853%
11/30/17,22924917044,1.66E+11,9906.79,7.220833109,1381403061,4662340000,86.25,3.37507577,11410753454,41411900000,431.21,3.629199436,174320386.7,9517940000,0.246433,54.60026896,91398.8503,1164430000,0.065554,12740.09461,175167619.2,5600430000,723.23,31.97183375,4253018.977,1965590000,0.218399,462.1634681,,11/30/17,7.041,0.123,0.281,0.433,0.0711%,0.1426%,0.0652%,0.0599%,0.0847%
12/1/17,19570122510,1.70E+11,10198.6,8.708989937,1124744513,4758600000,88,4.230827484,9725050125,42765000000,445.21,4.39740664,108101376.2,9669290000,0.250352,89.44650231,153050.9033,1282140000,0.072181,8377.212891,107428948,5333190000,688.55,49.64388184,3334867.21,2029370000,0.225486,608.5309766,,12/1/17,6.127,0.151,0.297,0.488,0.0601%,0.1716%,0.0667%,0.0709%,0.0923%
12/2/17,18449211954,1.83E+11,10978.3,9.945682258,1122786913,5351330000,98.94,4.76611362,10661112935,44853300000,466.85,4.207187399,47069028.94,9874190000,0.255656,209.7810433,97034.49109,1601920000,0.090184,16508.76902,167444779.9,5934340000,765.96,35.44057931,7440040.865,2159190000,0.23991,290.2121157,,12/2/17,6.403,0.167,0.254,0.518,0.0583%,0.1688%,0.0544%,0.0676%,0.0873%
