date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,NVT (Daily),NVT (Bi-weekly)
11/10/14,226654926,85849,4884490000,362.26,30450100,3875,13.01936718,null,21.55033684,27.69031584
11/11/14,182802496.1,87257,4934270000,365.86,15838900,3350,13.40411478,null,26.99235571,27.48016343
11/12/14,280103141,92330,4964150000,367.99,45783200,3625,14.54467197,null,17.72257884,27.05405025
11/13/14,424051005.7,96166,5765520000,427.27,58945000,3550,15.19410856,null,13.59628894,26.06637053
11/14/14,497333834.9,88279,5647540000,418.42,29589200,3725,13.47337086,null,11.35563198,24.75370244
11/15/14,223790895.2,73954,5395770000,399.65,15727500,3675,11.39279557,null,24.11076642,24.63351366
11/16/14,202604644.1,73211,5060640000,374.73,11905600,3500,11.11933422,null,24.9779072,23.40813766
11/17/14,220105631.2,86546,5246000000,388.35,41518800,3875,14.84459604,null,23.83401084,22.92701081
11/18/14,303425022.5,85988,5239790000,387.79,32222500,3800,12.82592518,null,17.26881309,22.56173396
11/19/14,228706185.6,87633,5053560000,373.9,18931800,3475,13.5012235,null,22.09629786,22.98198109
11/20/14,299766486.8,87096,5141550000,380.31,25233200,3400,13.08943067,null,17.15185061,22.43646064
11/21/14,362704953.9,86872,4839570000,357.88,29850100,3125,13.33517373,null,13.34299393,21.88642998
11/22/14,221699891.3,74564,4755830000,351.6,15273000,3900,10.9986982,null,21.45165688,20.78043349
11/23/14,127918263.2,75163,4778440000,353.18,15151600,3625,11.50755781,null,37.35541649,20.91477897
11/24/14,184506928.2,85232,4966080000,366.95,30930100,3775,12.66627626,null,26.91541206,21.29799863
11/25/14,288758251.9,84558,5101970000,376.89,25442200,3150,12.58952529,null,17.66865524,20.63202003
11/26/14,244731686.7,86434,5091480000,376.02,18601700,3475,12.2579641,null,20.80433502,20.85214547
11/27/14,211494722.6,84351,5018040000,370.5,8748030,3425,12.03016915,null,23.72654948,21.57573551
11/28/14,380763819.2,86370,5004050000,369.37,22946500,3800,11.78410796,null,13.14213627,21.70334296
11/29/14,261894895.3,80431,5097280000,376.15,15375600,3900,11.27120843,null,19.46307504,21.371365
11/30/14,261146616.4,82702,5090060000,375.51,9194440,3775,12.03636344,null,19.49119644,20.97945709
12/1/14,319416544.5,94871,5128700000,378.25,11763000,3575,14.03650086,null,16.05646323,20.42391797
12/2/14,384029012.6,99678,5143500000,379.25,12364100,3675,13.92613227,null,13.39351932,20.14711128
12/3/14,360510054.2,98042,5178450000,381.72,13340100,2950,13.75338637,null,14.36423184,19.59482085
12/4/14,314810489.6,98880,5098100000,375.72,14529600,3600,13.7457972,null,16.1941872,19.52641632
12/5/14,339994949.8,91967,5014290000,369.44,15181800,3900,13.5739702,null,14.74813083,19.62678324
12/6/14,209537648.7,81410,5115040000,376.76,7009320,3475,11.37937185,null,24.41107854,19.8381705
12/7/14,223829337.8,80024,5090240000,374.84,6491650,3275,11.4256909,null,22.7416122,18.79432734
12/8/14,514336229.8,85065,5093180000,374.96,18898700,3700,14.62974279,null,9.902432894,17.57911454
12/9/14,354423251.6,90653,4917110000,361.89,32915500,3600,13.18413366,null,13.87355366,17.30803585
12/10/14,321762540.8,89963,4786700000,352.2,16427700,3875,12.58213667,null,14.87649864,16.88461897
12/11/14,227895091.8,83990,4681040000,344.34,32431300,3625,11.86967363,null,20.54032828,16.65703174
12/12/14,216974879.4,80124,4770620000,350.83,16989800,3500,11.55407675,null,21.98696925,17.28880553
12/13/14,216840348.1,78693,4792870000,352.38,11675900,3600,10.89519376,null,22.10322037,17.47738733
12/14/14,183644049.1,76426,4717270000,346.73,12415200,3300,11.1907132,null,25.68702892,17.9199468
12/15/14,254280723.1,95946,4781560000,351.36,17264200,3950,14.7926708,null,18.80425673,18.11621776
12/16/14,287129097.9,97914,4705370000,345.67,30864900,3325,14.58261155,null,16.38764595,18.33008395
12/17/14,302795014.4,96295,4450380000,326.86,37567900,3050,14.92854625,null,14.69766604,18.35390068
12/18/14,332137174.4,98107,4355140000,319.79,39173000,3475,14.35912431,null,13.11247381,18.13377829
12/19/14,251888913.3,93477,4238930000,311.18,23823100,3225,14.45380487,null,16.82856917,18.28238103
12/20/14,208674332.7,91074,4327750000,317.62,20856700,3400,12.78457019,null,20.73925405,18.02010785
12/21/14,142155411.1,80034,4491320000,329.54,15207600,3650,11.35623461,null,31.59443574,18.65245239
12/22/14,273359877.1,88857,4376890000,321.07,22315100,3325,12.98388013,null,16.0114573,19.08881128
12/23/14,315867474.9,101615,4527490000,332.02,16574200,4025,14.31958568,null,14.33351124,19.12166539
12/24/14,233613110.6,88206,4561040000,334.38,15092300,3875,12.09897116,null,19.52390424,19.45362294
12/25/14,203666231.3,68427,4397250000,322.29,9883640,4125,9.39670386,null,21.59047169,19.52863318
12/26/14,165854567.2,73302,4355750000,319.15,16410500,3575,17.73122718,null,26.26246641,19.83402583
12/27/14,197469144.5,78324,4472050000,327.58,15185200,4000,18.54694223,null,22.64682926,19.87285504
12/28/14,197085775,74233,4317320000,316.16,11676600,4175,11.84155817,null,21.90579203,19.60276669
12/29/14,209628445.1,80514,4339700000,317.7,12302500,4075,14.23960233,null,20.70186609,19.73831022
12/30/14,279824991.1,85727,4272940000,312.72,12528300,3975,14.15059387,null,15.27004426,19.65848152
12/31/14,267369152,82138,4249480000,310.91,13942900,3725,12.10893582,null,15.89368096,19.74391116
1/1/15,131743302.5,57025,4380820000,320.44,8036550,4150,7.85606998,null,33.25269609,21.18249847
1/2/15,204841207.1,74944,4295210000,314.08,7860650,3900,11.13155797,null,20.96848608,21.47820682
1/3/15,241389624.8,85091,4307010000,314.85,33054400,4200,12.11478831,null,17.84256471,21.27130044
1/4/15,283487194.4,83115,3847150000,281.15,55629100,4175,20.38312824,null,13.57080699,19.98389838
1/5/15,265067528,94622,3628490000,265.08,43962800,4125,17.06459164,null,13.68892685,19.81800335
1/6/15,282282838.9,87693,3759970000,274.61,23245700,3875,12.9069098,null,13.31986746,19.74560022
1/7/15,334374412.4,91946,3918090000,286.08,24866800,3725,13.13392502,null,11.71767293,19.18801227
1/8/15,385118162.3,102295,4029490000,294.13,19982500,3550,15.30602579,null,10.46299654,18.39319262
1/9/15,284818041.8,102729,3869530000,282.38,18718600,3625,15.61045005,null,13.58597221,17.48772875
1/10/15,262383644,108113,3937990000,287.3,15264300,3700,15.50159659,null,15.00851936,16.94213518
1/11/15,323343832.2,91144,3764960000,274.61,18200800,3700,14.10013964,null,11.6438281,16.20913776
1/12/15,248321335.2,96039,3649970000,266.15,18880300,3850,32.56580631,null,14.69857593,15.78033132
1/13/15,409569208,100167,3668040000,267.39,72843900,2675,14.57769314,null,8.955849045,15.32931737
1/14/15,503030790.7,106088,3072020000,223.89,97638700,3950,16.24703531,null,6.10702179,14.63027029
1/15/15,448054164,118272,2427830000,176.9,81773500,3425,16.64675153,null,5.418608274,12.64212116
1/16/15,324428303.9,108073,2870180000,209.07,38421000,3650,15.40894779,null,8.846885322,11.77629254
1/17/15,245540607.4,89425,2853930000,207.83,23469700,3400,12.6526526,null,11.62304692,11.33204127
1/18/15,184106916.9,85636,2747730000,200.05,30085100,3875,12.49909271,null,14.92464295,11.42874383
1/19/15,189304070.8,96782,2905410000,211.47,18658300,3825,16.16006637,null,15.34784745,11.54723816
1/20/15,276299802.7,96416,2925910000,212.91,24051100,2775,14.18615284,null,10.5896203,11.35222051
1/21/15,276174527.4,102045,2905520000,211.38,29924600,3675,14.25492278,null,10.52059372,11.26671485
1/22/15,271828942.3,92528,3125520000,227.32,33544600,3550,13.05774185,null,11.49811338,11.34065177
1/23/15,222051807.2,88636,3211490000,233.52,24621700,3150,13.453513,null,14.46279605,11.40328204
1/24/15,172226071.6,84834,3200970000,232.7,24782500,3000,11.55435036,null,18.585862,11.65880652
1/25/15,227939156.9,86601,3403300000,247.35,33582700,3175,13.04595188,null,14.93073874,11.89358585
1/26/15,482738118,105747,3496650000,254.08,106794000,3225,16.19768785,null,7.243368339,11.36107102
1/27/15,301335155,99829,3760210000,273.17,44399000,3550,14.02081171,null,12.47849757,11.61268877
1/28/15,180945185.4,88337,3626050000,263.35,44352200,4025,12.05205882,null,20.03949424,12.60786538
1/29/15,190666071,88452,3213920000,233.35,32213400,4200,11.89566045,null,16.85627644,13.42484167
1/30/15,183374728.9,83439,3206940000,232.77,26605200,3475,11.55033011,null,17.48845121,14.04209638
1/31/15,153885943.2,84680,3120490000,226.44,23348200,3950,12.31982067,null,20.2779405,14.66030307
2/1/15,162778088.9,80534,2989460000,216.87,29128500,4200,11.3420001,null,18.36524817,14.90606058
2/2/15,171234176.1,83135,3123010000,226.49,30612100,3675,12.06937625,null,18.23824,15.11251719
2/3/15,259306202.1,91982,3275110000,237.45,40783700,3450,13.13396104,null,12.63028024,15.25827862
2/4/15,268781234.7,89581,3138700000,227.51,26594300,3850,12.45986726,null,11.67752654,15.34091667
2/5/15,262064495.3,89560,3141730000,227.66,22516400,3850,12.57623249,null,11.98838476,15.37593606
2/6/15,178537420.1,84060,2994350000,216.92,24435300,4425,11.48752352,null,16.7715541,15.54084735
2/7/15,124822842.9,81842,3074140000,222.63,21604200,4125,11.52454814,null,24.62802423,15.97243036
2/8/15,133723166.4,85153,3144920000,227.69,17145200,3225,11.93192935,null,23.51813889,16.58581609
2/9/15,159656337.4,97571,3086220000,223.39,27791300,3925,13.88752032,null,19.33039458,17.44917511
2/10/15,163939932.8,105651,3044180000,220.28,21115100,3750,14.58383643,null,18.56887427,17.88420201
2/11/15,166040482.1,99317,3037370000,219.73,17201900,3875,14.74440892,null,18.29294857,17.75944875
2/12/15,154908609.2,92777,3030990000,219.21,15206200,3250,13.38084918,null,19.56631085,17.95302264
2/13/15,193251277.3,105049,3069830000,221.97,42744400,3475,16.02196785,null,15.88517314,17.83850277
2/14/15,150751101.1,107122,3258210000,235.53,49732500,4100,16.34034372,null,21.61317547,17.9338767
2/15/15,167765195.6,83928,3563290000,257.51,56552400,3475,13.62772672,null,21.23974515,18.13919791
2/16/15,150038016.8,104430,3250240000,234.82,28153700,3925,15.40675656,null,21.66277634,18.38380765
2/17/15,157762281.6,101868,3231750000,233.42,27363100,3800,15.69505877,null,20.48493447,18.94485438
2/18/15,174604385,102002,3376060000,243.78,25200800,3975,14.83530028,null,19.33548232,19.49185122
2/19/15,145459851.1,97591,3274980000,236.41,18270500,4200,13.91341413,null,22.51466625,20.24372847
2/20/15,148833370.7,95355,3329190000,240.25,23876700,3950,14.74856785,null,22.36857221,20.64351548
2/21/15,150306825,91012,3378660000,243.75,12284200,3500,13.36198115,null,22.4784204,20.48997235
2/22/15,100111713.3,84608,3390510000,244.54,19527000,3800,12.19665865,null,33.86726576,21.2291957
2/23/15,157836796.9,98949,3272880000,236,16400000,3425,14.05620907,null,20.73584908,21.3295853
2/24/15,167627615.5,104506,3315370000,239,14200400,3400,14.73037716,null,19.77818506,21.41596465
2/25/15,165951004.1,105429,3314640000,238.89,11496200,3975,15.10803303,null,19.97360618,21.53601162
2/26/15,214405305.9,100341,3294030000,237.34,13619400,3650,14.26795461,null,15.36356568,21.23581554
2/27/15,383873038.8,102857,3282410000,236.44,44013900,3925,14.54017982,null,8.550769833,20.71192959
2/28/15,149379330.8,91306,3520560000,253.52,13949300,3400,13.89333037,null,23.56791921,20.85155414
3/1/15,238175491.1,83602,3532050000,254.28,25213700,3650,12.31285895,null,14.82961149,20.39368745
3/2/15,502151701.9,104605,3617340000,260.36,40465700,3775,16.21037854,null,7.203679658,19.36089483
3/3/15,295644890.7,111341,3822510000,275.05,50461300,4000,15.58235074,null,12.92939645,18.82121354
3/4/15,214790263.9,99579,3920130000,281.99,41383000,3700,14.56844136,null,18.25096692,18.74374816
3/5/15,256660203.4,98932,3792480000,272.74,41302400,3000,14.62106544,null,14.77626819,18.19100544
3/6/15,209242303.1,95356,3833160000,275.6,28918900,3875,17.13106569,null,18.31924015,17.90176743
3/7/15,194303505.9,92801,3788190000,272.29,17825900,3425,13.07246043,null,19.49625141,17.68875536
3/8/15,646057821.2,87815,3846750000,276.43,22067900,4000,13.5221797,null,5.954188423,15.69496412
3/9/15,246198532.6,102276,3825250000,274.81,59178200,3425,15.24892203,null,15.53725751,15.32363615
3/10/15,309329143.4,108319,4035790000,289.86,67770800,3650,15.85399799,null,13.04691164,14.84283091
3/11/15,226892240.1,101387,4060030000,291.52,33963900,4125,15.3184669,null,17.89408928,14.69429399
3/12/15,248129090.5,96581,4125290000,296.13,32585200,3325,14.04620906,null,16.62557982,14.78443786
3/13/15,239793705.6,97236,4098250000,294.12,31421500,3575,13.90358951,null,17.09073218,15.39443517
3/14/15,223666673.1,88209,3964470000,284.44,22612300,3275,12.35188271,null,17.72490262,14.97707684
3/15/15,143635787.6,85144,3923350000,281.43,11970100,3700,11.90421629,null,27.31457156,15.8688597
3/16/15,228499389.9,101809,3983760000,285.69,21516100,3275,14.65125755,null,17.4344448,16.59962864
3/17/15,212179148.3,100575,4053230000,290.6,21497200,3525,14.28947191,null,19.10286677,17.0405908
3/18/15,375134185.1,102257,3977030000,285.07,57008000,3625,15.42972583,null,10.60161979,16.49420887
3/19/15,273904312.6,103047,3570820000,255.88,52732000,3550,15.90839384,null,13.03674253,16.36995703
3/20/15,200320538.5,100107,3642550000,260.96,18456700,3375,15.64860137,null,18.18360727,16.36026897
3/21/15,152069046.9,100476,3653040000,261.64,17130100,3675,14.70695936,null,24.02224565,16.68355427
3/22/15,110485317.6,85432,3629920000,259.92,18438100,3275,12.3081063,null,32.8543202,18.60499226
3/23/15,196124064.2,106189,3742290000,267.89,22811900,3775,17.43693874,null,19.08123827,18.85813374
3/24/15,236775763.1,95653,3724830000,266.58,40073700,4300,14.11024766,null,15.73146656,19.04988766
3/25/15,228540391.1,96443,3458950000,247.47,35866900,4275,15.63150831,null,15.13496141,18.8528071
3/26/15,211830804.1,98495,3443230000,246.28,25730000,3575,14.28154569,null,16.25462366,18.82631023
3/27/15,243890205.7,103421,3476180000,248.57,17274900,4400,14.81407868,null,14.25305289,18.62361886
3/28/15,147274729.2,88252,3454980000,246.97,16040900,3700,12.70342532,null,23.45942185,19.03322737
3/29/15,122179871,88694,3536570000,252.74,21699400,3725,12.40138103,null,28.94560267,19.14972959
3/30/15,180346914.9,103390,3399510000,242.88,23009600,3550,15.18918419,null,18.84983728,19.25082906
3/31/15,184119014.3,110634,3464410000,247.45,22672000,3750,15.35633761,null,18.81614461,19.2303489
4/1/15,226630652.2,121155,3420100000,244.22,22877200,3475,17.36091057,null,15.09107425,19.55102422
4/2/15,185717692.3,112530,3461060000,247.09,26272600,3675,15.75240199,null,18.63613508,19.95098083
4/3/15,165779491.1,105975,3545940000,253.07,23146600,3775,15.17079997,null,21.38949743,20.17997299
4/4/15,117593160.1,94397,3563920000,254.29,12493500,3975,14.64723494,null,30.30720492,20.62889865
4/5/15,98553884.51,93053,3557460000,253.76,19649200,3700,14.37833029,null,36.0965985,20.86048996
4/6/15,147786838.1,100835,3655990000,260.72,20034200,3125,15.3685661,null,24.73826523,21.26456331
4/7/15,180413811.8,112065,3580410000,255.27,18467400,4000,16.12131218,null,19.84554266,21.55842589
4/8/15,219767867.7,110162,3550390000,253.06,30086400,3025,15.89693994,null,16.15518245,21.63129882
4/9/15,187954716.9,117897,3434520000,244.75,21643500,3550,19.04414047,null,18.27312481,21.77547747
4/10/15,190817034.5,111816,3420500000,243.69,28882000,3600,27.62190553,null,17.92554846,22.03779859
4/11/15,146602375,102716,3313620000,236.02,16365200,3500,17.01915505,null,22.60277161,21.97660928
4/12/15,98062841.33,87349,3321740000,236.53,12387900,3250,14.22588039,null,33.87358509,22.32860803
4/13/15,158985967.3,107370,3314280000,235.95,31181800,3650,16.102748,null,20.84636812,22.47121737
4/14/15,222195185.8,114380,3157970000,224.76,31719000,3975,16.96181239,null,14.21259416,22.14239234
4/15/15,149067180.3,104949,3078890000,219.07,22562000,3000,15.03463598,null,20.65437874,22.53977123
4/16/15,225602159.2,102464,3147650000,223.92,24805400,3425,14.71325456,null,13.95221576,22.20520557
4/17/15,242377316,101632,3213910000,228.57,20429800,3300,14.28467274,null,13.25994549,21.62452329
4/18/15,157492273,100200,3134170000,222.85,12939000,3475,13.93849707,null,19.90046839,20.88118496
4/19/15,169459021.1,89817,3143460000,223.46,15021500,3400,12.76157048,null,18.54997143,19.62785446
4/20/15,250840943.4,110799,3132400000,222.61,18364700,3925,16.16074129,null,12.48759456,18.75280655
4/21/15,231362417.8,114532,3161520000,224.62,24978000,4000,15.87430391,null,13.66479495,18.31132457
4/22/15,303780692.3,114457,3316990000,235.6,23847900,3800,16.25285687,null,10.91902838,17.93731357
4/23/15,198386846.3,105589,3296060000,234.05,17036000,3275,14.74480878,null,16.61430716,17.81882659
4/24/15,272398735.9,112613,3323830000,235.97,21448700,3150,16.74613906,null,12.20207572,17.41000711
4/25/15,210448635.7,100599,3257850000,231.24,13957200,3825,99.73259827,null,15.4804995,16.90127339
4/26/15,209635549.7,92380,3190790000,226.41,28943700,3825,13.22819741,null,15.2206532,15.56892111
4/27/15,263484670,110005,3093200000,219.43,38574000,3400,15.15137067,null,11.73958242,14.91843642
4/28/15,266033727.8,113638,3228470000,228.97,21469200,3750,16.03122042,null,12.13556652,14.7700773
4/29/15,264200418.6,118296,3181700000,225.59,18936500,3350,17.36232648,null,12.04275155,14.15496107
4/30/15,239909582.4,111099,3183860000,225.69,33818600,3200,16.08550077,null,13.27108308,14.10630874
5/1/15,254773777,103470,3329190000,235.94,18815300,3625,14.70023174,null,13.06723965,14.09254404
5/2/15,187409594.5,96269,3279270000,232.34,12535500,3750,13.99186812,null,17.49787682,13.92093035
5/3/15,162065099.9,86254,3315980000,234.88,18494100,3525,12.58895848,null,20.46079015,14.0574174
5/4/15,250273107.5,97268,3394130000,240.36,21223400,3325,14.15633436,null,13.56170479,14.13413956
5/5/15,257601946.4,115868,3373650000,238.85,23929100,3800,16.40594879,null,13.09636844,14.09353767
5/6/15,237284242.1,111320,3337790000,236.25,29587200,3750,15.59365577,null,14.06663152,14.31836647
5/7/15,288185975,112173,3245660000,229.66,29064400,3775,16.22517764,null,11.26238013,13.93608596
5/8/15,229701501.8,106499,3353090000,237.2,27445500,3675,15.76443367,null,14.5975972,14.10719464
5/9/15,199084081.3,99217,3446790000,243.77,19790500,3225,14.69407894,null,17.31323759,14.2381045
5/10/15,213073066.4,91152,3418740000,241.73,15019100,3300,15.4053723,null,16.04491857,14.2969806
5/11/15,236986895.2,103821,3399290000,240.3,20892300,3650,16.431866,null,14.34378892,14.48299535
5/12/15,239587863.7,111574,3426350000,242.15,19282600,3925,16.41415576,null,14.30101653,14.63767035
5/13/15,236350069.2,108349,3416690000,241.4,27180100,4150,15.33831835,null,14.4560567,14.81004929
5/14/15,235130868.3,102420,3344280000,236.21,24413700,3500,14.34193128,null,14.2230581,14.87804751
5/15/15,199915168,106287,3355680000,236.96,16329400,4000,15.09959703,null,16.78551974,15.14363894
5/16/15,151221902.4,91518,3366300000,237.64,11089700,3175,13.41677342,null,22.26066427,15.48383805
5/17/15,135389239,86155,3343940000,236.01,11134300,4325,12.56355596,null,24.69871332,15.78654684
5/18/15,181479914.4,98677,3357380000,236.89,16780300,3650,15.17722871,null,18.50000873,16.13928284
5/19/15,241569633,107307,3303650000,233.04,14241900,3400,15.51032634,null,13.67576694,16.18066845
5/20/15,241751204.1,108220,3288140000,231.89,15499400,3575,15.48108746,null,13.60133867,16.14743324
5/21/15,187066860,98127,3319140000,234.02,15108900,3625,14.38872583,null,17.74306791,16.61033951
5/22/15,236150512.9,100529,3338560000,235.32,27003000,3700,15.20924588,null,14.1374243,16.57747002
5/23/15,225017302,91114,3409830000,240.29,14605000,2825,13.24436216,null,15.15363472,16.42321267
5/24/15,139711868.2,91019,3391910000,238.98,11508000,3575,13.16070096,null,24.27789452,17.01128238
5/25/15,171619262.8,104175,3420480000,240.93,14423900,3525,15.36859022,null,19.93062983,17.41034245
5/26/15,205660890.4,106547,3367040000,237.1,16425000,3425,17.70303647,null,16.37180503,17.55825591
5/27/15,231855222.5,110243,3367340000,237.06,18837000,3625,16.56797692,null,14.52345978,17.56307042
5/28/15,213977697,108684,3370890000,237.26,13829600,3350,15.97731108,null,15.75346425,17.67238514
5/29/15,233777947.6,124585,3373380000,237.38,14805000,4000,17.64094182,null,14.42984693,17.5041228
5/30/15,190567262.8,130878,3370240000,237.09,14098600,2975,17.92366924,null,17.68530413,17.17731136
5/31/15,164609352.5,96527,3314780000,233.13,14730800,3850,38.86519149,null,20.13725192,16.85149269
6/1/15,257999820.8,120648,3274370000,230.23,26090500,3350,20.6013467,null,12.6913654,16.4365896
6/2/15,240878304.1,132206,3170730000,222.89,20459000,3750,19.15504964,null,13.16320293,16.39997788
6/3/15,242601779.3,126686,3212010000,225.74,17752400,3525,17.79077511,null,13.23984519,16.37415692
6/4/15,225737645.7,121334,3213320000,225.77,14728100,3500,17.20740277,null,14.23475464,16.12356311
6/5/15,248370901.6,110418,3191080000,224.15,18056500,3650,16.43932459,null,12.84804291,16.03146444
6/6/15,180711610.8,94567,3203980000,225,11131500,4125,14.14283042,null,17.72979603,16.21547596
6/7/15,168776650.3,87587,3213390000,225.6,13318400,3925,13.55333484,null,19.03930427,15.84129095
6/8/15,178321876.2,103233,3175520000,222.88,23378400,3825,16.76885156,null,17.80779828,15.68966012
6/9/15,233478021,113175,3257050000,228.54,28353100,3750,16.70288963,null,13.95013538,15.51668372
6/10/15,242342894.4,134362,3264420000,229,15904800,4150,20.0200267,null,13.47025259,15.44145463
6/11/15,241329267.8,121677,3263390000,228.85,14416000,3675,17.72155088,null,13.52256206,15.28210448
6/12/15,251724032.1,126920,3276290000,229.71,14017700,3425,18.32787903,null,13.0154041,15.18107284
6/13/15,192788876.5,108404,3280180000,229.92,13305300,3950,17.16978432,null,17.01436338,15.13314851
6/14/15,237360817.9,104451,3317080000,232.44,12165900,3700,16.60547161,null,13.97484231,14.69297639
6/15/15,282834777.4,120608,3331930000,233.42,19912100,3625,18.08261468,null,11.78048199,14.62791329
6/16/15,378232408.5,127461,3380500000,236.76,41612000,3175,20.40395219,null,8.937626507,14.3260864
6/17/15,405327912.8,130215,3581960000,250.82,43858400,3525,24.1331345,null,8.837190549,14.01161107
6/18/15,316918467.5,119891,3563010000,249.43,30980200,3975,22.80733402,null,11.2426708,13.7978908
6/19/15,366454701.2,129356,3558500000,249.04,23965300,3900,27.43918769,null,9.710613586,13.5737887
6/20/15,259135026.3,110651,3494910000,244.53,20608100,3350,21.25656864,null,13.48682982,13.27071969
6/21/15,182488488.1,94270,3503880000,245.1,10600900,3050,13.46584259,null,19.20055361,13.2822375
6/22/15,227008738.2,110155,3488460000,243.97,17692500,3650,23.62903039,null,15.36707366,13.10790002
6/23/15,287835070.9,130564,3531700000,246.93,15108700,3650,22.55311862,null,12.26987382,12.98788134
6/24/15,252698021.1,111144,3494730000,244.28,17344900,3700,16.10552497,null,13.82966904,13.01355394
6/25/15,206025254.2,114110,3439620000,240.37,16133100,4000,17.10600189,null,16.69513775,13.24016649
6/26/15,335453067.8,115832,3472580000,242.6,13983500,3875,17.9175841,null,10.3519101,13.04991692
6/27/15,295338935.3,109204,3487060000,243.55,20488600,3125,17.16731369,null,11.80697694,12.67796075
6/28/15,193944037.2,97974,3593900000,250.96,15137600,3750,15.31906662,null,18.53060321,13.00337224
6/29/15,280424269.1,118615,3562790000,248.72,34742900,3275,17.95859765,null,12.70499879,13.06940916
6/30/15,398786794.6,153529,3682790000,257.04,44533800,3650,28.39404507,null,9.234984834,13.09064904
7/1/15,292140307.1,144399,3774140000,263.35,27029800,3525,22.34030167,null,12.91892939,13.38220181
7/2/15,306019037.8,140149,3706320000,258.55,21551900,3675,22.99582991,null,12.11140335,13.44425414
7/3/15,313756260.5,137128,3662970000,255.46,19033800,4025,24.69032101,null,11.67457183,13.58453687
7/4/15,230839855.1,108883,3678800000,256.49,15620400,3675,18.03938279,null,15.93658945,13.7595197
7/5/15,241969554.2,105854,3741670000,260.81,44156100,3750,18.76217426,null,15.46339172,13.49257956
7/6/15,373996331.6,160973,3890430000,271.11,49154800,4275,31.53538229,null,10.40232128,13.13795439
7/7/15,324610100.3,188331,3875220000,269.96,28857600,3575,41.54840615,null,11.93807585,13.11425454
7/8/15,315585686.9,208173,3818970000,265.98,36980200,3975,53.33951742,null,12.10121421,12.99079348
7/9/15,333916071.4,191687,3889620000,270.83,40301200,3450,41.96177509,null,11.64849593,12.63031906
7/10/15,446862319.4,204210,3866510000,269.16,100390000,3850,38.14406792,null,8.652575597,12.50893803
7/11/15,334327603.5,181840,4093500000,284.88,41109900,3625,36.96150188,null,12.24397853,12.54015243
7/12/15,352586436.7,199009,4213280000,293.14,56405000,3500,45.9325014,null,11.9496372,12.07008343
7/13/15,379224156.1,173307,4468540000,310.83,62053900,3600,33.49308733,null,11.78337384,12.00425307
7/14/15,346178395.2,121289,4199450000,292.03,28727200,3475,28.78263116,null,12.13088413,12.21110302
7/15/15,314519599.8,117982,4143120000,288.05,27486600,4025,26.78300519,null,13.17285156,12.22924032
7/16/15,386787336.7,114627,4115410000,286.04,49482600,3175,27.65840845,null,10.63998122,12.12413874
7/17/15,301427889.5,117114,4001950000,278.09,27591400,3775,24.58494385,null,13.27664141,12.23857228
7/18/15,230483517.4,118723,4020820000,279.33,25187100,3825,44.11616592,null,17.44515202,12.34632675
7/19/15,182511901,134454,3956140000,274.77,15332500,3600,19.20129942,null,21.67606594,12.7900892
7/20/15,236913485,117985,3938930000,273.5,22711400,3700,35.6756411,null,16.62602701,13.2346396
7/21/15,280359531.6,133285,4017540000,278.88,22930700,3575,28.56326679,null,14.32995689,13.40548825
7/22/15,240619231.9,134374,3971960000,275.66,19389800,3700,28.17328003,null,16.50724245,13.72020455
7/23/15,266388626.5,111863,3997290000,277.34,18531300,3575,26.80290432,null,15.00548298,13.95998934
7/24/15,297293684.9,109429,3978990000,276,37199400,4250,23.21557112,null,13.38403808,14.29795095
7/25/15,204962218.4,102833,4155500000,288.16,20662200,3775,20.80278217,null,20.2744683,14.87155736
7/26/15,143681485.8,89964,4163470000,288.64,16032300,3550,19.57773715,null,28.97708064,16.08780332
7/27/15,243408444.6,113358,4222210000,292.64,30592000,3675,31.50399673,null,17.34619359,16.48514759
7/28/15,320396422.5,114568,4237650000,293.63,25453600,3500,26.48918945,null,13.22627128,16.56338953
7/29/15,277836743.9,140980,4250940000,294.48,24672600,3850,39.18206378,null,15.30013612,16.71533842
7/30/15,266803253.6,131157,4174360000,289.1,21635800,3400,34.11170226,null,15.64583619,17.07289949
7/31/15,263039296.7,136981,4155010000,287.7,23629100,3600,37.06635251,null,15.7961569,17.25286488
8/1/15,209969117.8,157799,4112610000,284.69,18995000,4025,34.19875852,null,19.58673753,17.40583528
8/2/15,154684087.1,97261,4052470000,280.45,17722200,3750,22.45622586,null,26.19836389,17.72885656
8/3/15,230065555.1,124090,4087610000,282.81,21474100,3900,25.15547809,null,17.76715336,17.81036558
8/4/15,259087632.5,131594,4065870000,281.23,21908700,3450,34.25170711,null,15.69303004,17.90772795
8/5/15,318472927.4,129837,4119190000,284.85,20128000,3225,34.3051728,null,12.93419203,17.65251007
8/6/15,279376758.5,134436,4077600000,281.91,18792100,3550,36.87780825,null,14.59534437,17.62321445
8/7/15,292052575,121029,4032820000,278.74,42484800,3550,28.21146766,null,13.80854115,17.6535361
8/8/15,289980404.7,101599,4048270000,279.74,58533000,4050,22.53674817,null,13.96049503,17.20253801
8/9/15,304957336.4,89937,3779770000,261.12,23789600,3250,18.71323906,null,12.39442226,16.01806241
8/10/15,287821077.5,111405,3843850000,265.48,20979400,4325,27.2134821,null,13.3549983,15.73297703
